BufferA.Adc1Ch0[60], 0x5280,,,,,,,,,,,,,
BufferA.Adc1Ch0[61], 0x43C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[62], 0x33C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[63], 0x2280,,,,,,,,,,,,,
BufferA.Adc1Ch0[64], 0x10C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[65], 0xFEC0,,,,,,,,,,,,,
BufferA.Adc1Ch0[66], 0xEC80,,,,,,,,,,,,,
BufferA.Adc1Ch0[67], 0xDAC0,,,,,,,,,,,,,
BufferA.Adc1Ch0[68], 0xC9C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[69], 0xBA00,,,,,,,,,,,,,
BufferA.Adc1Ch0[70], 0xAB80,,,,,,,,,,,,,
BufferA.Adc1Ch0[71], 0x9EC0,,,,,,,,,,,,,
BufferA.Adc1Ch0[72], 0x9400,,,,,,,,,,,,,
BufferA.Adc1Ch0[73], 0x8B40,,,,,,,,,,,,,
BufferA.Adc1Ch0[74], 0x8540,,,,,,,,,,,,,
BufferA.Adc1Ch0[75], 0x8180,,,,,,,,,,,,,
BufferA.Adc1Ch0[76], 0x8040,,,,,,,,,,,,,
BufferA.Adc1Ch0[77], 0x81C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[78], 0x85C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[79], 0x8C00,,,,,,,,,,,,,
BufferA.Adc1Ch0[80], 0x9500,,,,,,,,,,,,,
BufferA.Adc1Ch0[81], 0xA000,,,,,,,,,,,,,
BufferA.Adc1Ch0[82], 0xACC0,,,,,,,,,,,,,
BufferA.Adc1Ch0[83], 0xBB80,,,,,,,,,,,,,
BufferA.Adc1Ch0[84], 0xCB80,,,,,,,,,,,,,
BufferA.Adc1Ch0[85], 0xDC80,,,,,,,,,,,,,
BufferA.Adc1Ch0[86], 0xEE40,,,,,,,,,,,,,
BufferA.Adc1Ch0[87], 0x0080,,,,,,,,,,,,,
BufferA.Adc1Ch0[88], 0x1280,,,,,,,,,,,,,
BufferA.Adc1Ch0[89], 0x2440,,,,,,,,,,,,,
BufferA.Adc1Ch0[90], 0x3540,,,,,,,,,,,,,
BufferA.Adc1Ch0[91], 0x4540,,,,,,,,,,,,,
BufferA.Adc1Ch0[92], 0x53C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[93], 0x60C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[94], 0x6B80,,,,,,,,,,,,,
BufferA.Adc1Ch0[95], 0x7440,,,,,,,,,,,,,
BufferA.Adc1Ch0[96], 0x7A80,,,,,,,,,,,,,
BufferA.Adc1Ch0[97], 0x7E80,,,,,,,,,,,,,
BufferA.Adc1Ch0[98], 0x7FC0,,,,,,,,,,,,,
BufferA.Adc1Ch0[99], 0x7E80,,,,,,,,,,,,,
BufferA.Adc1Ch0[100], 0x7A80,,,,,,,,,,,,,
BufferA.Adc1Ch0[101], 0x7440,,,,,,,,,,,,,
BufferA.Adc1Ch0[102], 0x6B80,,,,,,,,,,,,,
BufferA.Adc1Ch0[103], 0x60C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[104], 0x53C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[105], 0x4540,,,,,,,,,,,,,
BufferA.Adc1Ch0[106], 0x3540,,,,,,,,,,,,,
BufferA.Adc1Ch0[107], 0x2440,,,,,,,,,,,,,
BufferA.Adc1Ch0[108], 0x1280,,,,,,,,,,,,,
BufferA.Adc1Ch0[109], 0x0080,,,,,,,,,,,,,
BufferA.Adc1Ch0[110], 0xEE40,,,,,,,,,,,,,
BufferA.Adc1Ch0[111], 0xDC80,,,,,,,,,,,,,
BufferA.Adc1Ch0[112], 0xCB80,,,,,,,,,,,,,
BufferA.Adc1Ch0[113], 0xBB80,,,,,,,,,,,,,
BufferA.Adc1Ch0[114], 0xACC0,,,,,,,,,,,,,
BufferA.Adc1Ch0[115], 0xA000,,,,,,,,,,,,,
BufferA.Adc1Ch0[116], 0x9500,,,,,,,,,,,,,
BufferA.Adc1Ch0[117], 0x8C00,,,,,,,,,,,,,
BufferA.Adc1Ch0[118], 0x85C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[119], 0x81C0,,,,,,,,,,,,,
BufferA.Adc1Ch0[120], 0x8040,,,,,,,,,,,,,
BufferA.Adc1Ch0[121], 0x8180,,,,,,,,,,,,,
BufferA.Adc1Ch0[122], 0x8540,,,,,,,,,,,,,
BufferA.Adc1Ch0[123], 0x8B40,,,,,,,,,,,,,
BufferA.Adc1Ch0[124], 0x9400,,,,,,,,,,,,,
BufferA.Adc1Ch0[125], 0x9EC0,,,,,,,,,,,,,
BufferA.Adc1Ch0[126], 0xAB80,,,,,,,,,,,,,
BufferA.Adc1Ch0[127], 0xBA00,,,,,,,,,,,,,
BufferA.Adc1Ch1[0], 0x2BC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[1], 0x3C40,,,,,,,,,,,,,
BufferA.Adc1Ch1[2], 0x4BC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[3], 0x5980,,,,,,,,,,,,,
BufferA.Adc1Ch1[4], 0x6580,,,,,,,,,,,,,
BufferA.Adc1Ch1[5], 0x6F80,,,,,,,,,,,,,
BufferA.Adc1Ch1[6], 0x7740,,,,,,,,,,,,,
BufferA.Adc1Ch1[7], 0x7C80,,,,,,,,,,,,,
BufferA.Adc1Ch1[8], 0x7F40,,,,,,,,,,,,,
BufferA.Adc1Ch1[9], 0x7F80,,,,,,,,,,,,,
BufferA.Adc1Ch1[10], 0x7D40,,,,,,,,,,,,,
BufferA.Adc1Ch1[11], 0x7840,,,,,,,,,,,,,
BufferA.Adc1Ch1[12], 0x70C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[13], 0x6740,,,,,,,,,,,,,
BufferA.Adc1Ch1[14], 0x5B80,,,,,,,,,,,,,
BufferA.Adc1Ch1[15], 0x4DC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[16], 0x3EC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[17], 0x2E40,,,,,,,,,,,,,
BufferA.Adc1Ch1[18], 0x1CC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[19], 0x0B00,,,,,,,,,,,,,
BufferA.Adc1Ch1[20], 0xF8C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[21], 0xE6C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[22], 0xD540,,,,,,,,,,,,,
BufferA.Adc1Ch1[23], 0xC480,,,,,,,,,,,,,
BufferA.Adc1Ch1[24], 0xB500,,,,,,,,,,,,,
BufferA.Adc1Ch1[25], 0xA740,,,,,,,,,,,,,
BufferA.Adc1Ch1[26], 0x9B00,,,,,,,,,,,,,
BufferA.Adc1Ch1[27], 0x9100,,,,,,,,,,,,,
BufferA.Adc1Ch1[28], 0x8900,,,,,,,,,,,,,
BufferA.Adc1Ch1[29], 0x83C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[30], 0x80C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[31], 0x8080,,,,,,,,,,,,,
BufferA.Adc1Ch1[32], 0x82C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[33], 0x8780,,,,,,,,,,,,,
BufferA.Adc1Ch1[34], 0x8EC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[35], 0x9840,,,,,,,,,,,,,
BufferA.Adc1Ch1[36], 0xA400,,,,,,,,,,,,,
BufferA.Adc1Ch1[37], 0xB180,,,,,,,,,,,,,
BufferA.Adc1Ch1[38], 0xC080,,,,,,,,,,,,,
BufferA.Adc1Ch1[39], 0xD100,,,,,,,,,,,,,
BufferA.Adc1Ch1[40], 0xE240,,,,,,,,,,,,,
BufferA.Adc1Ch1[41], 0xF440,,,,,,,,,,,,,
BufferA.Adc1Ch1[42], 0x0640,,,,,,,,,,,,,
BufferA.Adc1Ch1[43], 0x1880,,,,,,,,,,,,,
BufferA.Adc1Ch1[44], 0x2A00,,,,,,,,,,,,,
BufferA.Adc1Ch1[45], 0x3AC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[46], 0x4A40,,,,,,,,,,,,,
BufferA.Adc1Ch1[47], 0x5840,,,,,,,,,,,,,
BufferA.Adc1Ch1[48], 0x6480,,,,,,,,,,,,,
BufferA.Adc1Ch1[49], 0x6EC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[50], 0x7680,,,,,,,,,,,,,
BufferA.Adc1Ch1[51], 0x7C40,,,,,,,,,,,,,
BufferA.Adc1Ch1[52], 0x7F40,,,,,,,,,,,,,
BufferA.Adc1Ch1[53], 0x7F80,,,,,,,,,,,,,
BufferA.Adc1Ch1[54], 0x7D80,,,,,,,,,,,,,
BufferA.Adc1Ch1[55], 0x78C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[56], 0x71C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[57], 0x6840,,,,,,,,,,,,,
BufferA.Adc1Ch1[58], 0x5CC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[59], 0x4F40,,,,,,,,,,,,,
BufferA.Adc1Ch1[60], 0x4040,,,,,,,,,,,,,
BufferA.Adc1Ch1[61], 0x3000,,,,,,,,,,,,,
BufferA.Adc1Ch1[62], 0x1EC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[63], 0x0CC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[64], 0xFA80,,,,,,,,,,,,,
BufferA.Adc1Ch1[65], 0xE880,,,,,,,,,,,,,
BufferA.Adc1Ch1[66], 0xD700,,,,,,,,,,,,,
BufferA.Adc1Ch1[67], 0xC640,,,,,,,,,,,,,
BufferA.Adc1Ch1[68], 0xB680,,,,,,,,,,,,,
BufferA.Adc1Ch1[69], 0xA880,,,,,,,,,,,,,
BufferA.Adc1Ch1[70], 0x9C00,,,,,,,,,,,,,
BufferA.Adc1Ch1[71], 0x91C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[72], 0x89C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[73], 0x8400,,,,,,,,,,,,,
BufferA.Adc1Ch1[74], 0x8100,,,,,,,,,,,,,
BufferA.Adc1Ch1[75], 0x8040,,,,,,,,,,,,,
BufferA.Adc1Ch1[76], 0x8240,,,,,,,,,,,,,
BufferA.Adc1Ch1[77], 0x8700,,,,,,,,,,,,,
BufferA.Adc1Ch1[78], 0x8E00,,,,,,,,,,,,,
BufferA.Adc1Ch1[79], 0x9740,,,,,,,,,,,,,
BufferA.Adc1Ch1[80], 0xA2C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[81], 0xB000,,,,,,,,,,,,,
BufferA.Adc1Ch1[82], 0xBF00,,,,,,,,,,,,,
BufferA.Adc1Ch1[83], 0xCF40,,,,,,,,,,,,,
BufferA.Adc1Ch1[84], 0xE080,,,,,,,,,,,,,
BufferA.Adc1Ch1[85], 0xF240,,,,,,,,,,,,,
BufferA.Adc1Ch1[86], 0x0480,,,,,,,,,,,,,
BufferA.Adc1Ch1[87], 0x16C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[88], 0x2840,,,,,,,,,,,,,
BufferA.Adc1Ch1[89], 0x3900,,,,,,,,,,,,,
BufferA.Adc1Ch1[90], 0x48C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[91], 0x5700,,,,,,,,,,,,,
BufferA.Adc1Ch1[92], 0x6340,,,,,,,,,,,,,
BufferA.Adc1Ch1[93], 0x6DC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[94], 0x7600,,,,,,,,,,,,,
BufferA.Adc1Ch1[95], 0x7BC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[96], 0x7F00,,,,,,,,,,,,,
BufferA.Adc1Ch1[97], 0x7FC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[98], 0x7DC0,,,,,,,,,,,,,
BufferA.Adc1Ch1[99], 0x7980,,,,,,,,,,,,,
BufferA.Adc1Ch1[100], 0x7280,,,,,,,,,,,,,
BufferA.Adc1Ch1[101], 0x6940,,,,,,,,,,,,,
BufferA.Adc1Ch1[102], 0x5E00,,,,,,,,,,,,,
BufferA.Adc1Ch1[103], 0x50C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[104], 0x41C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[105], 0x3180,,,,,,,,,,,,,
BufferA.Adc1Ch1[106], 0x2080,,,,,,,,,,,,,
BufferA.Adc1Ch1[107], 0x0E80,,,,,,,,,,,,,
BufferA.Adc1Ch1[108], 0xFC40,,,,,,,,,,,,,
BufferA.Adc1Ch1[109], 0xEA40,,,,,,,,,,,,,
BufferA.Adc1Ch1[110], 0xD880,,,,,,,,,,,,,
BufferA.Adc1Ch1[111], 0xC7C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[112], 0xB800,,,,,,,,,,,,,
BufferA.Adc1Ch1[113], 0xA9C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[114], 0x9D40,,,,,,,,,,,,,
BufferA.Adc1Ch1[115], 0x92C0,,,,,,,,,,,,,
BufferA.Adc1Ch1[116], 0x8A80,,,,,,,,,,,,,
BufferA.Adc1Ch1[117], 0x8480,,,,,,,,,,,,,
BufferA.Adc1Ch1[118], 0x8140,,,,,,,,,,,,,
BufferA.Adc1Ch1[119], 0x8040,,,,,,,,,,,,,
BufferA.Adc1Ch1[120], 0x8200,,,,,,,,,,,,,
BufferA.Adc1Ch1[121], 0x8640,,,,,,,,,,,,,
BufferA.Adc1Ch1[122], 0x8D00,,,,,,,,,,,,,
BufferA.Adc1Ch1[123], 0x9640,,,,,,,,,,,,,
BufferA.Adc1Ch1[124], 0xA180,,,,,,,,,,,,,
BufferA.Adc1Ch1[125], 0xAE80,,,,,,,,,,,,,
BufferA.Adc1Ch1[126], 0xBD80,,,,,,,,,,,,,
BufferA.Adc1Ch1[127], 0xCD80,,,,,,,,,,,,,
BufferA.Adc1Ch2[0], 0x3FC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[1], 0x4F00,,,,,,,,,,,,,
BufferA.Adc1Ch2[2], 0x5C80,,,,,,,,,,,,,
BufferA.Adc1Ch2[3], 0x6800,,,,,,,,,,,,,
BufferA.Adc1Ch2[4], 0x7180,,,,,,,,,,,,,
BufferA.Adc1Ch2[5], 0x78C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[6], 0x7D80,,,,,,,,,,,,,
BufferA.Adc1Ch2[7], 0x7F80,,,,,,,,,,,,,
BufferA.Adc1Ch2[8], 0x7F40,,,,,,,,,,,,,
BufferA.Adc1Ch2[9], 0x7C40,,,,,,,,,,,,,
BufferA.Adc1Ch2[10], 0x76C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[11], 0x6EC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[12], 0x64C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[13], 0x5880,,,,,,,,,,,,,
BufferA.Adc1Ch2[14], 0x4A80,,,,,,,,,,,,,
BufferA.Adc1Ch2[15], 0x3B00,,,,,,,,,,,,,
BufferA.Adc1Ch2[16], 0x2A80,,,,,,,,,,,,,
BufferA.Adc1Ch2[17], 0x18C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[18], 0x06C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[19], 0xF4C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[20], 0xE2C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[21], 0xD140,,,,,,,,,,,,,
BufferA.Adc1Ch2[22], 0xC100,,,,,,,,,,,,,
BufferA.Adc1Ch2[23], 0xB1C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[24], 0xA440,,,,,,,,,,,,,
BufferA.Adc1Ch2[25], 0x9880,,,,,,,,,,,,,
BufferA.Adc1Ch2[26], 0x8F00,,,,,,,,,,,,,
BufferA.Adc1Ch2[27], 0x87C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[28], 0x82C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[29], 0x8080,,,,,,,,,,,,,
BufferA.Adc1Ch2[30], 0x80C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[31], 0x8380,,,,,,,,,,,,,
BufferA.Adc1Ch2[32], 0x8900,,,,,,,,,,,,,
BufferA.Adc1Ch2[33], 0x90C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[34], 0x9AC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[35], 0xA6C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[36], 0xB4C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[37], 0xC400,,,,,,,,,,,,,
BufferA.Adc1Ch2[38], 0xD4C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[39], 0xE640,,,,,,,,,,,,,
BufferA.Adc1Ch2[40], 0xF840,,,,,,,,,,,,,
BufferA.Adc1Ch2[41], 0x0A80,,,,,,,,,,,,,
BufferA.Adc1Ch2[42], 0x1C80,,,,,,,,,,,,,
BufferA.Adc1Ch2[43], 0x2DC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[44], 0x3E40,,,,,,,,,,,,,
BufferA.Adc1Ch2[45], 0x4D80,,,,,,,,,,,,,
BufferA.Adc1Ch2[46], 0x5B40,,,,,,,,,,,,,
BufferA.Adc1Ch2[47], 0x6700,,,,,,,,,,,,,
BufferA.Adc1Ch2[48], 0x7080,,,,,,,,,,,,,
BufferA.Adc1Ch2[49], 0x7800,,,,,,,,,,,,,
BufferA.Adc1Ch2[50], 0x7D00,,,,,,,,,,,,,
BufferA.Adc1Ch2[51], 0x7F80,,,,,,,,,,,,,
BufferA.Adc1Ch2[52], 0x7F40,,,,,,,,,,,,,
BufferA.Adc1Ch2[53], 0x7CC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[54], 0x7780,,,,,,,,,,,,,
BufferA.Adc1Ch2[55], 0x6FC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[56], 0x65C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[57], 0x59C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[58], 0x4C00,,,,,,,,,,,,,
BufferA.Adc1Ch2[59], 0x3CC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[60], 0x2C00,,,,,,,,,,,,,
BufferA.Adc1Ch2[61], 0x1AC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[62], 0x08C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[63], 0xF680,,,,,,,,,,,,,
BufferA.Adc1Ch2[64], 0xE480,,,,,,,,,,,,,
BufferA.Adc1Ch2[65], 0xD300,,,,,,,,,,,,,
BufferA.Adc1Ch2[66], 0xC280,,,,,,,,,,,,,
BufferA.Adc1Ch2[67], 0xB340,,,,,,,,,,,,,
BufferA.Adc1Ch2[68], 0xA580,,,,,,,,,,,,,
BufferA.Adc1Ch2[69], 0x9980,,,,,,,,,,,,,
BufferA.Adc1Ch2[70], 0x8FC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[71], 0x8840,,,,,,,,,,,,,
BufferA.Adc1Ch2[72], 0x8340,,,,,,,,,,,,,
BufferA.Adc1Ch2[73], 0x8080,,,,,,,,,,,,,
BufferA.Adc1Ch2[74], 0x8080,,,,,,,,,,,,,
BufferA.Adc1Ch2[75], 0x8340,,,,,,,,,,,,,
BufferA.Adc1Ch2[76], 0x8840,,,,,,,,,,,,,
BufferA.Adc1Ch2[77], 0x8FC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[78], 0x9980,,,,,,,,,,,,,
BufferA.Adc1Ch2[79], 0xA580,,,,,,,,,,,,,
BufferA.Adc1Ch2[80], 0xB340,,,,,,,,,,,,,
BufferA.Adc1Ch2[81], 0xC280,,,,,,,,,,,,,
BufferA.Adc1Ch2[82], 0xD300,,,,,,,,,,,,,
BufferA.Adc1Ch2[83], 0xE480,,,,,,,,,,,,,
BufferA.Adc1Ch2[84], 0xF680,,,,,,,,,,,,,
BufferA.Adc1Ch2[85], 0x08C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[86], 0x1AC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[87], 0x2C00,,,,,,,,,,,,,
BufferA.Adc1Ch2[88], 0x3CC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[89], 0x4C00,,,,,,,,,,,,,
BufferA.Adc1Ch2[90], 0x59C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[91], 0x65C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[92], 0x6FC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[93], 0x7780,,,,,,,,,,,,,
BufferA.Adc1Ch2[94], 0x7CC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[95], 0x7F40,,,,,,,,,,,,,
BufferA.Adc1Ch2[96], 0x7F80,,,,,,,,,,,,,
BufferA.Adc1Ch2[97], 0x7D00,,,,,,,,,,,,,
BufferA.Adc1Ch2[98], 0x7800,,,,,,,,,,,,,
BufferA.Adc1Ch2[99], 0x70C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[100], 0x6700,,,,,,,,,,,,,
BufferA.Adc1Ch2[101], 0x5B40,,,,,,,,,,,,,
BufferA.Adc1Ch2[102], 0x4D80,,,,,,,,,,,,,
BufferA.Adc1Ch2[103], 0x3E40,,,,,,,,,,,,,
BufferA.Adc1Ch2[104], 0x2DC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[105], 0x1C80,,,,,,,,,,,,,
BufferA.Adc1Ch2[106], 0x0A80,,,,,,,,,,,,,
BufferA.Adc1Ch2[107], 0xF840,,,,,,,,,,,,,
BufferA.Adc1Ch2[108], 0xE640,,,,,,,,,,,,,
BufferA.Adc1Ch2[109], 0xD4C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[110], 0xC400,,,,,,,,,,,,,
BufferA.Adc1Ch2[111], 0xB4C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[112], 0xA6C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[113], 0x9AC0,,,,,,,,,,,,,
BufferA.Adc1Ch2[114], 0x90C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[115], 0x8900,,,,,,,,,,,,,
BufferA.Adc1Ch2[116], 0x8380,,,,,,,,,,,,,
BufferA.Adc1Ch2[117], 0x80C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[118], 0x8080,,,,,,,,,,,,,
BufferA.Adc1Ch2[119], 0x82C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[120], 0x87C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[121], 0x8F00,,,,,,,,,,,,,
BufferA.Adc1Ch2[122], 0x9880,,,,,,,,,,,,,
BufferA.Adc1Ch2[123], 0xA440,,,,,,,,,,,,,
BufferA.Adc1Ch2[124], 0xB1C0,,,,,,,,,,,,,
BufferA.Adc1Ch2[125], 0xC100,,,,,,,,,,,,,
BufferA.Adc1Ch2[126], 0xD140,,,,,,,,,,,,,
BufferA.Adc1Ch2[127], 0xE2C0,,,,,,,,,,,,,
BufferA.Adc1Ch3[0], 0x0000,,,,,,,,,,,,,
BufferA.Adc1Ch3[1], 0x1240,,,,,,,,,,,,,
BufferA.Adc1Ch3[2], 0x2400,,,,,,,,,,,,,
BufferA.Adc1Ch3[3], 0x3500,,,,,,,,,,,,,
BufferA.Adc1Ch3[4], 0x4500,,,,,,,,,,,,,
BufferA.Adc1Ch3[5], 0x5380,,,,,,,,,,,,,
BufferA.Adc1Ch3[6], 0x6080,,,,,,,,,,,,,
BufferA.Adc1Ch3[7], 0x6B40,,,,,,,,,,,,,
